text,label
হুজুর! স্বামীকে গান গেয়ে শুনানো কি জায়েজ? কন্ঠ ভালো হইলে জায়েজ। নয়তো এক মুসলমান অন্য মুসলমানকে কষ্ট দেওয়া হারাম। ,Neutral
হে খোদা! তুমি আমাকে এই কোন পরীক্ষার মধ্যে ফেললে। এই শীতের রাতে গোসল করলে আমি যে বাঁচবো না খোদা। ,Neutral
"যখন চাচাতো ভাই বলে, সে আর এই বাড়িতে থাকবে না। তখন আমি, ওইযে, ঐখান দিয়ে তোদের বাড়ি, যা ভাগ শালা । ",Neutral
"যখন দেখতে পাই যে, পাত্রী অনেক সুশীল আর অনেক সুন্দরী, তখন আমি।",Neutral
"৯ মাস পেটে, ৩ বছর বুকে আর সারাজীবন হৃদয়ে রাখেন সে হচ্ছে আমাদের মা। ",Neutral
"এখনকার মেয়েরা চায়, পাখিরা কথা বলুক , কিন্তু ছেলেরা চুপ থাকুক। ",Neutral
"এই ভন্ডরা সাবধান, সাহস থাকলে সামনে দাড়া। ",Personal
সোহাগী জাহান তনুর হত্যার বিচার চাই। ,Personal
ইউরোপের ফুটবল স্টেডিয়াম আর বাংলাদেশের ফুটবল স্টেডিয়াম। ,Neutral
মাওলানা নিজামী কে রাষ্ট্রীয় সন্ত্রাস কর্তৃক নির্মমভাবে হত্যা করায় আমরা গভীরভাবে শোকাহত। ,Political
জামায়াত ইসলামীর রাজাকার কত জন? রাজাকারের তালিকা বিশ্লেষন করলেই বোঝা যায়। ,Political
"৩৩ কোটি টাকা আত্মসাৎ, ৭ দিনের রিমান্ডে রিয়া। ",Personal
"এনজিওর প্রতি অর্থ মন্ত্রী! স্যার, টাহা-পয়সা দিয়া যান। নইলে কিছু রাবিশ দিয়া যান। খাইয়া পেটটা ভরি। আমার দলের অনেক ক্ষুধা।",Geopolitical
তোর সামনে আরকি সাহসি হওয়ার ভাব ধরতাছিলাম। ,Neutral
"স্যার কে যখন বলি স্যার আমি আপনার ছাত্র, স্যার - তুই তাহলে মেয়ে না?",Neutral
"জয় বাংলা , জয় বঙ্গবন্ধু বলে এভাবেই অবৈধ অস্ত্র নিয়ে বেড়িয়ে পরে ছাত্রলীগ।",Geopolitical
গলায় ওড়না দিয়ে চেল চেলাইয়া কই মারাইতে যান? ,Personal
"বুকে হাত দিয়ে বলেন, জীবনে কয় বার করছেন? ",Personal
"বিয়েবাড়িতে ক্যামেরাম্যান আসলে মেয়েরা যেভাবে খায়, আর ক্যামেরাম্যান চলে গেলে যেভাবে খায়। ",Neutral
দুধ খাওয়ার সময় যখন মনে হয় কিছুক্ষণ আগে আনারস খেয়ে এসেছি। ,Neutral
ভালবাসার বাধনে বেধে যাওয়ার কিছু মনোরম মুহূর্ত। ,Neutral
"বাংলাদেশে আল কায়েদার নেটওয়ার্ক ঢুকে গেছে, এমতাবস্থায় অস্ট্রেলিয়া দলের বাংলাদেশ সফর স্থগিত করা হলো। ",Geopolitical
"যখন মা বলে,খেতে আয় নাহলে আরো মারবো। ",Neutral
দেশে এই প্রথম দুই সেনা প্রধানের গোপন ফোনালাপ ফাঁস। ,Political
১০ মাস পেটে ৩ বছর বুকে আর সারাজীবন দোয়ায় রাখে সে হচ্ছে মা। ,Neutral
